hotel,is_canceled,lead_time,arrival_date_year,Fee
City Hotel,0,8,2016,4426
City Hotel,0,3,2016,3345
City Hotel,0,256,2016,4229
City Hotel,0,47,2016,7867
City Hotel,0,90,2016,2567
City Hotel,0,66,2016,1116
City Hotel,0,66,2016,1309
City Hotel,0,39,2016,197
City Hotel,0,256,2016,4096
City Hotel,0,68,2016,7359
City Hotel,0,59,2016,3786
City Hotel,0,45,2016,1880
City Hotel,0,67,2016,7571
City Hotel,0,153,2016,421
City Hotel,0,43,2016,23
City Hotel,0,87,2016,2840
City Hotel,0,119,2016,153
City Hotel,0,119,2016,3897
City Hotel,0,119,2016,2026
City Hotel,0,119,2016,7831
City Hotel,0,256,2016,3311
City Hotel,0,81,2016,6768
City Hotel,0,256,2016,4874
City Hotel,0,36,2016,23
City Hotel,0,36,2016,4889
City Hotel,0,9,2016,7113
City Hotel,0,7,2016,7788
City Hotel,0,3,2016,7454
City Hotel,0,184,2016,7545
City Hotel,0,184,2016,5314
City Hotel,0,108,2016,3355
City Hotel,0,68,2016,7951
City Hotel,0,256,2016,2466
City Hotel,0,24,2016,2608
City Hotel,0,78,2016,7216
City Hotel,0,45,2016,3366
City Hotel,0,28,2016,6113
City Hotel,0,69,2016,5581
City Hotel,0,184,2016,6646
City Hotel,0,8,2016,5611
City Hotel,0,47,2016,3276
City Hotel,0,1,2016,7677
City Hotel,0,182,2016,1065
City Hotel,0,5,2016,1101
City Hotel,0,0,2016,3546
City Hotel,0,69,2016,4132
City Hotel,0,69,2016,3034
City Hotel,0,83,2016,6699
City Hotel,0,50,2016,2270
City Hotel,0,256,2016,2916
City Hotel,0,86,2016,4202
City Hotel,0,184,2016,2558
City Hotel,0,59,2016,1723
City Hotel,0,256,2016,2006
City Hotel,0,256,2016,2065
City Hotel,0,256,2016,6160
City Hotel,0,182,2016,2600
City Hotel,0,184,2016,492
City Hotel,0,0,2016,6788
City Hotel,0,184,2016,3321
City Hotel,0,50,2016,5360
City Hotel,0,24,2016,2873
City Hotel,0,26,2016,6566
City Hotel,0,184,2016,4632
City Hotel,0,184,2016,4435
City Hotel,0,256,2016,6551
City Hotel,0,7,2016,5858
City Hotel,0,30,2016,5898
City Hotel,0,35,2016,1559
City Hotel,0,184,2016,990
City Hotel,0,15,2016,5171
City Hotel,0,1,2016,1867
City Hotel,0,165,2016,3365
City Hotel,0,132,2016,4590
City Hotel,0,21,2016,7114
City Hotel,0,7,2016,1326
City Hotel,0,19,2016,7925
City Hotel,0,1,2016,5393
City Hotel,0,7,2017,6793
City Hotel,0,82,2016,2998
City Hotel,0,81,2016,637
City Hotel,0,185,2016,6139
City Hotel,0,27,2016,6130
City Hotel,0,179,2016,7782
City Hotel,0,26,2016,5180
City Hotel,0,144,2016,3500
City Hotel,0,5,2016,3819
City Hotel,0,58,2016,4753
City Hotel,0,1,2016,2444
City Hotel,0,191,2016,7471
City Hotel,0,191,2016,610
City Hotel,0,191,2016,6211
City Hotel,0,36,2016,5479
City Hotel,0,137,2016,5732
City Hotel,0,40,2016,198
City Hotel,0,5,2016,2410
City Hotel,0,66,2016,692
City Hotel,0,66,2016,1977
City Hotel,0,66,2016,3208
City Hotel,0,104,2016,642
City Hotel,0,4,2016,7401
City Hotel,0,18,2016,7490
City Hotel,0,26,2016,7043
City Hotel,0,2,2016,5820
City Hotel,0,249,2016,7277
City Hotel,0,129,2016,7912
City Hotel,0,34,2016,3180
City Hotel,0,41,2016,4179
City Hotel,0,17,2016,3813
City Hotel,0,87,2016,2509
City Hotel,0,36,2016,2679
City Hotel,0,2,2016,6580
City Hotel,0,28,2016,6154
City Hotel,0,76,2016,101
City Hotel,0,256,2016,3944
City Hotel,0,256,2016,4222
City Hotel,0,130,2016,7694
City Hotel,0,133,2016,7244
City Hotel,0,205,2016,3268
City Hotel,0,22,2016,2249
City Hotel,0,232,2016,1361
City Hotel,0,0,2016,3547
City Hotel,0,99,2016,7365
City Hotel,0,15,2016,4438
City Hotel,0,1,2016,1160
City Hotel,0,50,2016,7097
City Hotel,0,1,2016,4790
City Hotel,0,7,2016,6305
City Hotel,0,193,2016,2018
City Hotel,0,44,2016,152
City Hotel,0,44,2016,6611
City Hotel,0,28,2016,6686
City Hotel,0,192,2016,5995
City Hotel,0,202,2016,393
City Hotel,0,6,2016,6366
City Hotel,0,192,2016,5143
City Hotel,0,192,2016,4780
City Hotel,0,192,2016,7418
City Hotel,0,16,2016,5065
City Hotel,0,26,2016,7940
City Hotel,0,192,2016,5489
City Hotel,0,192,2016,6428
City Hotel,0,10,2016,1866
City Hotel,0,0,2016,4471
City Hotel,0,192,2016,5356
City Hotel,0,27,2016,3486
City Hotel,0,192,2016,2373
City Hotel,0,274,2016,6375
City Hotel,0,96,2016,5671
City Hotel,0,192,2016,6940
City Hotel,0,12,2016,1971
City Hotel,0,35,2016,4463
City Hotel,0,12,2016,69
City Hotel,0,25,2016,7099
City Hotel,0,277,2016,4186
City Hotel,0,277,2016,4245
City Hotel,0,11,2016,4714
City Hotel,0,29,2016,1271
City Hotel,0,83,2016,1874
City Hotel,0,83,2016,2025
City Hotel,0,83,2016,2924
City Hotel,0,192,2016,7442
City Hotel,0,30,2016,1542
City Hotel,0,90,2016,594
City Hotel,0,192,2016,1618
City Hotel,0,2,2016,567
City Hotel,0,227,2016,4849
City Hotel,0,80,2016,816
City Hotel,0,94,2016,4715
City Hotel,0,34,2016,3756
City Hotel,0,88,2016,7234
City Hotel,0,25,2016,4972
City Hotel,0,88,2016,4945
City Hotel,0,24,2016,2916
City Hotel,0,88,2016,4476
City Hotel,0,1,2016,6059
City Hotel,0,192,2016,2789
City Hotel,0,35,2016,1915
City Hotel,0,0,2016,7938
City Hotel,0,26,2016,2221
City Hotel,0,1,2016,2895
City Hotel,0,0,2016,7241
City Hotel,0,15,2016,1983
City Hotel,0,44,2016,4766
City Hotel,0,44,2016,5578
City Hotel,0,266,2016,6730
City Hotel,0,192,2016,130
City Hotel,0,15,2016,6037
City Hotel,0,25,2016,5703
City Hotel,0,1,2016,1672
City Hotel,0,7,2016,4693
City Hotel,0,192,2016,4537
City Hotel,0,44,2016,2415
City Hotel,0,17,2016,3243
City Hotel,0,0,2016,1520
City Hotel,0,9,2016,6606
City Hotel,0,0,2016,6324
City Hotel,0,192,2016,2459
City Hotel,0,189,2016,3239
City Hotel,0,220,2016,7398
City Hotel,0,220,2016,7281
City Hotel,0,153,2016,3017
City Hotel,0,48,2016,4010
City Hotel,0,74,2016,1018
City Hotel,0,71,2016,5390
City Hotel,0,71,2016,7736
City Hotel,0,62,2016,6152
City Hotel,0,71,2016,5656
City Hotel,0,71,2016,3920
City Hotel,0,32,2016,2350
City Hotel,0,71,2016,4806
City Hotel,0,18,2016,5936
City Hotel,0,107,2016,6707
City Hotel,0,107,2016,5931
City Hotel,0,77,2016,2380
City Hotel,0,84,2016,2163
City Hotel,0,84,2016,2379
City Hotel,0,273,2016,5180
City Hotel,0,284,2016,3407
City Hotel,0,96,2016,2255
City Hotel,0,0,2016,960
City Hotel,0,37,2016,5718
City Hotel,0,128,2016,6228
City Hotel,0,128,2016,6821
City Hotel,0,235,2016,3815
City Hotel,0,79,2016,407
City Hotel,0,79,2016,2636
City Hotel,0,277,2016,7074
City Hotel,0,48,2016,6739
City Hotel,0,55,2016,5142
City Hotel,0,64,2016,2143
City Hotel,0,183,2016,2284
City Hotel,0,146,2016,3753
City Hotel,0,228,2016,5528
City Hotel,0,228,2016,1286
City Hotel,0,146,2016,4893
City Hotel,0,62,2016,7145
City Hotel,0,84,2016,3024
City Hotel,0,14,2016,5623
City Hotel,0,207,2016,4177
City Hotel,0,0,2016,3523
City Hotel,0,386,2016,5096
City Hotel,0,386,2016,7779
City Hotel,0,386,2016,1003
City Hotel,0,189,2016,1652
City Hotel,0,386,2016,2702
City Hotel,0,386,2016,1515
City Hotel,0,386,2016,5043
City Hotel,0,80,2016,2347
City Hotel,0,386,2016,1705
City Hotel,0,71,2016,7285
City Hotel,0,386,2016,280
City Hotel,0,386,2016,2528
City Hotel,0,386,2016,910
City Hotel,0,386,2016,1138
City Hotel,0,386,2016,7544
City Hotel,0,386,2016,285
City Hotel,0,386,2016,6782
City Hotel,0,386,2016,4551
City Hotel,0,55,2016,1733
City Hotel,0,386,2016,4067
City Hotel,0,386,2016,3372
City Hotel,0,386,2016,600
City Hotel,0,386,2016,6977
City Hotel,0,386,2016,5443
City Hotel,0,386,2016,7445
City Hotel,0,386,2016,7654
City Hotel,0,386,2016,6794
City Hotel,0,386,2016,311
City Hotel,0,386,2016,525
City Hotel,0,386,2016,3994
City Hotel,0,386,2016,3374
City Hotel,0,386,2016,4454
City Hotel,0,386,2016,1431
City Hotel,0,386,2016,4084
City Hotel,0,386,2016,5470
City Hotel,0,386,2016,2848
City Hotel,0,386,2016,4435
City Hotel,0,386,2016,6629
City Hotel,0,386,2016,2046
City Hotel,0,386,2016,626
City Hotel,0,386,2016,2616
City Hotel,0,386,2016,5684
City Hotel,0,386,2016,2183
City Hotel,0,386,2016,3123
City Hotel,0,386,2016,2860
City Hotel,0,386,2016,1163
City Hotel,0,386,2016,3739
City Hotel,0,386,2016,2941
City Hotel,0,79,2016,792
City Hotel,0,386,2016,5984
City Hotel,0,386,2016,6399
City Hotel,0,386,2016,3657
City Hotel,0,386,2016,6063
City Hotel,0,386,2016,715
City Hotel,0,200,2016,3375
City Hotel,0,386,2016,6924
City Hotel,0,386,2016,3722
City Hotel,0,386,2016,4313
City Hotel,0,386,2016,6503
City Hotel,0,386,2016,4859
City Hotel,0,386,2016,2030
City Hotel,0,386,2016,5465
City Hotel,0,386,2016,4693
City Hotel,0,211,2016,2259
City Hotel,0,211,2016,5135
City Hotel,0,0,2016,1909
City Hotel,0,200,2016,3589
City Hotel,0,210,2016,6137
City Hotel,0,229,2016,1845
City Hotel,0,386,2016,5534
City Hotel,0,87,2016,4252
City Hotel,0,386,2016,7971
City Hotel,0,386,2016,3315
City Hotel,0,386,2016,6902
City Hotel,0,96,2016,895
City Hotel,0,131,2016,3388
City Hotel,0,3,2016,1478
City Hotel,0,78,2016,2649
City Hotel,0,386,2016,2204
City Hotel,0,386,2016,780
City Hotel,0,4,2016,3754
City Hotel,0,386,2016,3081
City Hotel,0,1,2016,5228
City Hotel,0,386,2016,7389
City Hotel,0,20,2016,7690
City Hotel,0,20,2016,4161
City Hotel,0,26,2016,7764
City Hotel,0,65,2016,2759
City Hotel,0,10,2016,7616
City Hotel,0,148,2016,3336
City Hotel,0,1,2016,2349
City Hotel,0,108,2016,6341
City Hotel,0,81,2016,7558
City Hotel,0,209,2016,5550
City Hotel,0,209,2016,4325
City Hotel,0,2,2016,7549
City Hotel,0,4,2016,5736
City Hotel,0,4,2016,6301
City Hotel,0,239,2016,1112
City Hotel,0,0,2016,7141
City Hotel,0,224,2016,4460
City Hotel,0,0,2016,5923
City Hotel,0,87,2016,7337
City Hotel,0,87,2016,3707
City Hotel,0,87,2016,7896
City Hotel,0,219,2016,4795
City Hotel,0,189,2016,4286
City Hotel,0,8,2016,6736
City Hotel,0,101,2016,3229
City Hotel,0,87,2016,2352
City Hotel,0,104,2016,3705
City Hotel,0,87,2016,2828
City Hotel,0,1,2016,6128
City Hotel,0,1,2016,2065
City Hotel,0,1,2016,3518
City Hotel,0,54,2016,289
City Hotel,0,244,2016,191
City Hotel,0,0,2016,2497
City Hotel,0,43,2016,6100
City Hotel,0,115,2016,3187
City Hotel,0,66,2016,6494
City Hotel,0,96,2016,4702
City Hotel,0,283,2016,5476
City Hotel,0,283,2016,5587
City Hotel,0,189,2016,320
City Hotel,0,189,2016,6121
City Hotel,0,3,2016,3788
City Hotel,0,7,2016,1768
City Hotel,0,22,2016,4664
City Hotel,0,72,2016,2807
City Hotel,0,65,2016,5475
City Hotel,0,22,2016,1191
City Hotel,0,65,2016,7633
City Hotel,0,47,2016,2977
City Hotel,0,3,2016,4770
City Hotel,0,4,2016,2354
City Hotel,0,0,2016,1509
City Hotel,0,109,2016,293
City Hotel,0,84,2016,4972
City Hotel,0,7,2016,6225
City Hotel,0,88,2016,6490
City Hotel,0,64,2016,3882
City Hotel,0,238,2016,5414
City Hotel,0,46,2016,6560
City Hotel,0,206,2016,6825
City Hotel,0,236,2016,3869
City Hotel,0,188,2016,1915
City Hotel,0,9,2016,4602
City Hotel,0,117,2016,7662
City Hotel,0,9,2016,179
City Hotel,0,85,2016,3751
City Hotel,0,5,2016,1828
City Hotel,0,3,2017,7309
City Hotel,0,141,2016,5159
City Hotel,0,10,2016,2012
City Hotel,0,5,2016,6430
City Hotel,0,23,2016,3980
City Hotel,0,34,2016,3282
City Hotel,0,12,2016,2530
City Hotel,0,14,2016,424
City Hotel,0,214,2016,1467
City Hotel,0,116,2016,2543
City Hotel,0,151,2016,6366
City Hotel,0,40,2016,2365
City Hotel,0,40,2016,2102
City Hotel,0,0,2016,2133
City Hotel,0,12,2016,3896
City Hotel,0,101,2016,6861
City Hotel,0,12,2016,1329
City Hotel,0,4,2016,7915
City Hotel,0,37,2016,6911
City Hotel,0,101,2016,3812
City Hotel,0,134,2016,267
City Hotel,0,52,2016,3113
City Hotel,0,107,2016,4547
City Hotel,0,107,2016,3267
City Hotel,0,2,2016,1839
City Hotel,0,66,2016,6789
City Hotel,0,49,2016,4953
City Hotel,0,214,2016,4086
City Hotel,0,161,2016,2844
City Hotel,0,13,2016,4975
City Hotel,0,133,2016,5703
City Hotel,0,133,2016,3066
City Hotel,0,133,2016,2681
City Hotel,0,13,2016,6186
City Hotel,0,13,2016,5923
City Hotel,0,117,2016,2232
City Hotel,0,66,2016,7670
City Hotel,0,221,2016,3337
City Hotel,0,7,2016,1563
City Hotel,0,5,2016,2951
City Hotel,0,97,2016,6461
City Hotel,0,64,2016,5597
City Hotel,0,65,2016,1168
City Hotel,0,208,2016,624
City Hotel,0,208,2016,2312
City Hotel,0,115,2016,4845
City Hotel,0,267,2016,696
City Hotel,0,0,2016,4013
City Hotel,0,39,2016,2952
City Hotel,0,31,2016,6212
City Hotel,0,104,2016,4176
City Hotel,0,232,2016,5886
City Hotel,0,173,2016,742
City Hotel,0,36,2016,1940
City Hotel,0,226,2016,7669
City Hotel,0,267,2016,5690
City Hotel,0,20,2016,1495
City Hotel,0,114,2016,4361
City Hotel,0,63,2016,6866
City Hotel,0,4,2016,1447
City Hotel,0,72,2016,6787
City Hotel,0,41,2016,1790
City Hotel,0,41,2016,6983
City Hotel,0,33,2016,4310
City Hotel,0,21,2016,1698
City Hotel,0,4,2016,2021
City Hotel,0,2,2016,531
City Hotel,0,0,2016,7743
City Hotel,0,12,2016,3866
City Hotel,0,12,2016,7499
City Hotel,0,181,2016,6083
City Hotel,0,54,2016,2892
City Hotel,0,109,2016,5143
City Hotel,0,109,2016,652
City Hotel,0,239,2016,5321
City Hotel,0,29,2016,3804
City Hotel,0,100,2016,476
City Hotel,0,176,2016,159
City Hotel,0,83,2016,5311
City Hotel,0,123,2016,4930
City Hotel,0,123,2016,2728
City Hotel,0,123,2016,2747
City Hotel,0,100,2016,7905
City Hotel,0,2,2016,6012
City Hotel,0,82,2016,7068
City Hotel,0,36,2016,1426
City Hotel,0,45,2016,536
City Hotel,0,72,2016,2946
City Hotel,0,41,2016,29
City Hotel,0,78,2016,4022
City Hotel,0,163,2016,6749
City Hotel,0,178,2016,616
City Hotel,0,178,2016,1709
City Hotel,0,129,2016,7731
City Hotel,0,55,2016,6812
City Hotel,0,40,2016,4077
City Hotel,0,22,2016,1371
City Hotel,0,152,2016,5800
City Hotel,0,7,2016,7830
City Hotel,0,92,2016,3822
City Hotel,0,40,2016,6605
City Hotel,0,172,2016,3293
City Hotel,0,32,2016,1484
City Hotel,0,8,2016,3268
City Hotel,0,8,2016,6381
City Hotel,0,47,2016,1317
City Hotel,0,2,2016,2958
City Hotel,0,23,2016,4862
City Hotel,0,51,2016,7073
City Hotel,0,41,2016,3806
City Hotel,0,217,2016,6808
City Hotel,0,62,2016,7378
City Hotel,0,21,2016,668
City Hotel,0,22,2016,6418
City Hotel,0,216,2016,2124
City Hotel,0,119,2016,6351
City Hotel,0,32,2016,7475
City Hotel,0,88,2016,6961
City Hotel,0,88,2016,6005
City Hotel,0,0,2016,3662
City Hotel,0,1,2016,6944
City Hotel,0,13,2016,7086
City Hotel,0,96,2016,162
City Hotel,0,144,2016,6245
City Hotel,0,104,2016,833
City Hotel,0,20,2016,6061
City Hotel,0,261,2016,102
City Hotel,0,86,2016,3001
City Hotel,0,46,2016,532
City Hotel,0,12,2016,7249
City Hotel,0,269,2016,2880
City Hotel,0,65,2016,7696
City Hotel,0,40,2016,4501
City Hotel,0,77,2016,7666
City Hotel,0,36,2016,5668
City Hotel,0,116,2016,7330
City Hotel,0,28,2016,6184
City Hotel,0,7,2016,3459
City Hotel,0,6,2016,4407
City Hotel,0,41,2016,646
City Hotel,0,21,2016,676
City Hotel,0,36,2016,5669
City Hotel,0,17,2016,2407
City Hotel,0,4,2016,1827
City Hotel,0,13,2016,7470
City Hotel,0,77,2016,3884
City Hotel,0,119,2016,4330
City Hotel,0,3,2016,4491
City Hotel,0,4,2016,2371
City Hotel,0,163,2016,5112
City Hotel,0,0,2016,3927
City Hotel,0,0,2016,3358
City Hotel,0,0,2016,4358
City Hotel,0,0,2016,626
City Hotel,0,0,2016,6124
City Hotel,0,0,2016,7978
City Hotel,0,26,2016,7087
City Hotel,0,0,2016,6415
City Hotel,0,68,2016,2554
City Hotel,0,91,2016,1856
City Hotel,0,2,2016,4676
City Hotel,0,2,2016,103
City Hotel,0,12,2017,1257
City Hotel,0,69,2016,3650
City Hotel,0,20,2016,7972
City Hotel,0,20,2016,5247
City Hotel,0,30,2016,6390
City Hotel,0,26,2016,4354
City Hotel,0,103,2016,2815
City Hotel,0,39,2016,6558
City Hotel,0,3,2016,3854
City Hotel,0,2,2016,7586
City Hotel,0,2,2016,5516
City Hotel,0,2,2016,5533
City Hotel,0,290,2016,2703
City Hotel,0,232,2016,6015
City Hotel,0,57,2016,326
City Hotel,0,37,2016,3446
City Hotel,0,37,2016,780
City Hotel,0,135,2016,7130
City Hotel,0,22,2016,1121
City Hotel,0,151,2016,1796
City Hotel,0,91,2016,7433
City Hotel,0,91,2016,116
City Hotel,0,197,2016,1865
City Hotel,0,162,2016,7685
City Hotel,0,31,2016,5108
City Hotel,0,34,2016,3498
City Hotel,0,84,2016,2631
City Hotel,0,41,2016,2299
City Hotel,0,63,2016,7734
City Hotel,0,163,2016,6309
City Hotel,0,163,2016,5327
City Hotel,0,73,2016,3433
City Hotel,0,198,2016,4337
City Hotel,0,0,2016,6822
City Hotel,0,66,2016,6670
City Hotel,0,157,2016,1382
City Hotel,0,67,2016,213
City Hotel,0,247,2016,1083
City Hotel,0,134,2016,4204
City Hotel,0,247,2016,901
City Hotel,0,73,2016,4746
City Hotel,0,186,2016,6620
City Hotel,0,76,2016,4464
City Hotel,0,73,2016,6618
City Hotel,0,35,2016,6608
City Hotel,0,32,2016,5220
City Hotel,0,234,2016,7351
City Hotel,0,85,2016,1065
City Hotel,0,213,2016,4145
City Hotel,0,1,2016,7574
City Hotel,0,86,2016,6564
City Hotel,0,3,2016,48
City Hotel,0,3,2016,2145
City Hotel,0,4,2016,2619
City Hotel,0,2,2016,4838
City Hotel,0,260,2016,1718
City Hotel,0,260,2016,5325
City Hotel,0,1,2016,373
City Hotel,0,32,2016,706
City Hotel,0,33,2016,4702
City Hotel,0,3,2016,111
City Hotel,0,2,2017,362
City Hotel,0,184,2016,4436
City Hotel,0,260,2016,426
City Hotel,0,88,2016,5810
City Hotel,0,32,2016,6261
City Hotel,0,180,2016,47
City Hotel,0,31,2016,6507
City Hotel,0,31,2016,3013
City Hotel,0,3,2016,2952
City Hotel,0,117,2016,2767
City Hotel,0,55,2016,1928
City Hotel,0,22,2016,6562
City Hotel,0,12,2016,355
City Hotel,0,199,2016,6887
City Hotel,0,35,2016,5344
City Hotel,0,229,2016,1077
City Hotel,0,95,2016,4430
City Hotel,0,229,2016,6191
City Hotel,0,229,2016,7705
City Hotel,0,229,2016,284
City Hotel,0,178,2016,4073
City Hotel,0,32,2016,1921
City Hotel,0,178,2016,6047
City Hotel,0,179,2016,68
City Hotel,0,178,2016,5406
City Hotel,0,180,2016,1832
City Hotel,0,180,2016,383
City Hotel,0,239,2016,1287
City Hotel,0,178,2016,5938
City Hotel,0,7,2016,879
City Hotel,0,239,2016,7946
City Hotel,0,37,2016,6749
City Hotel,0,239,2016,4154
City Hotel,0,183,2016,3919
City Hotel,0,239,2016,27
City Hotel,0,239,2016,5333
City Hotel,0,183,2016,7067
City Hotel,0,37,2016,486
City Hotel,0,36,2016,6945
City Hotel,0,33,2016,6187
City Hotel,0,0,2016,6957
City Hotel,0,28,2016,2372
City Hotel,0,199,2016,5908
City Hotel,0,199,2016,2552
City Hotel,0,4,2016,3869
City Hotel,0,199,2016,3767
City Hotel,0,23,2016,3004
City Hotel,0,142,2016,4294
City Hotel,0,37,2016,5058
City Hotel,0,199,2016,3136
City Hotel,0,0,2016,3822
City Hotel,0,32,2016,6349
City Hotel,0,20,2016,1405
City Hotel,0,0,2017,7082
City Hotel,0,84,2017,4564
City Hotel,0,181,2016,2201
City Hotel,0,199,2016,577
City Hotel,0,181,2016,2380
City Hotel,0,181,2016,496
City Hotel,0,30,2016,7467
City Hotel,0,4,2016,226
City Hotel,0,199,2016,4691
City Hotel,0,32,2016,6571
City Hotel,0,44,2016,6063
City Hotel,0,35,2016,1536
City Hotel,0,44,2016,6391
City Hotel,0,116,2016,3541
City Hotel,0,30,2016,7997
City Hotel,0,8,2016,6107
City Hotel,0,86,2016,768
City Hotel,0,1,2016,7375
City Hotel,0,1,2016,2648
City Hotel,0,199,2016,5879
City Hotel,0,199,2016,1194
City Hotel,0,98,2016,7320
City Hotel,0,0,2016,4106
City Hotel,0,6,2016,1620
City Hotel,0,35,2016,6442
City Hotel,0,26,2016,3576
City Hotel,0,199,2016,6027
City Hotel,0,42,2016,2616
City Hotel,0,31,2016,5254
City Hotel,0,77,2016,7915
City Hotel,0,0,2016,578
City Hotel,0,180,2016,5596
City Hotel,0,180,2016,7316
City Hotel,0,7,2016,7364
City Hotel,0,6,2016,4478
City Hotel,0,2,2016,122
City Hotel,0,35,2016,5264
City Hotel,0,26,2016,5110
City Hotel,0,0,2016,6158
City Hotel,0,62,2016,6181
City Hotel,0,193,2016,462
City Hotel,0,35,2016,4020
City Hotel,0,0,2016,120
City Hotel,0,9,2016,7236
City Hotel,0,35,2016,6076
City Hotel,0,34,2016,6718
City Hotel,0,35,2016,4847
City Hotel,0,10,2016,6830
City Hotel,0,36,2016,7698
City Hotel,0,36,2016,4340
City Hotel,0,36,2016,6968
City Hotel,0,36,2016,2235
City Hotel,0,179,2016,5651
City Hotel,0,36,2016,578
City Hotel,0,36,2016,2004
City Hotel,0,240,2016,5099
City Hotel,0,240,2016,1914
City Hotel,0,0,2016,4828
City Hotel,0,268,2016,3033
City Hotel,0,71,2016,6704
City Hotel,0,92,2016,5080
City Hotel,0,93,2016,1558
City Hotel,0,32,2016,3193
City Hotel,0,5,2016,1553
City Hotel,0,5,2016,7901
City Hotel,0,150,2016,1900
City Hotel,0,10,2016,7237
City Hotel,0,52,2016,953
City Hotel,0,26,2016,6032
City Hotel,0,165,2016,7032
City Hotel,0,4,2016,245
City Hotel,0,110,2016,4612
City Hotel,0,4,2016,3844
City Hotel,0,110,2016,4484
City Hotel,0,28,2016,2364
City Hotel,0,127,2016,2224
City Hotel,0,118,2016,3160
City Hotel,0,8,2016,3809
City Hotel,0,105,2016,6898
City Hotel,0,9,2016,5602
City Hotel,0,17,2016,3182
City Hotel,0,52,2016,4980
City Hotel,0,1,2016,6957
City Hotel,0,36,2016,5696
City Hotel,0,0,2016,2337
City Hotel,0,240,2016,6947
City Hotel,0,240,2016,6552
City Hotel,0,240,2016,620
City Hotel,0,5,2016,5854
City Hotel,0,5,2016,2830
City Hotel,0,4,2017,4056
City Hotel,0,3,2017,4519
City Hotel,0,27,2016,7794
City Hotel,0,8,2016,5297
City Hotel,0,130,2016,2020
City Hotel,0,9,2016,2203
City Hotel,0,103,2016,2539
City Hotel,0,130,2016,5503
City Hotel,0,130,2016,7294
City Hotel,0,9,2016,5940
City Hotel,0,123,2016,3286
City Hotel,0,9,2016,1967
City Hotel,0,9,2016,2030
City Hotel,0,71,2016,2480
City Hotel,0,27,2016,7307
City Hotel,0,223,2016,4595
City Hotel,0,52,2016,7290
City Hotel,0,179,2016,4579
City Hotel,0,77,2016,3102
City Hotel,0,186,2016,4455
City Hotel,0,206,2016,6447
City Hotel,0,9,2016,2686
City Hotel,0,2,2016,3557
City Hotel,0,8,2016,4464
City Hotel,0,0,2017,496
City Hotel,0,32,2016,6041
City Hotel,0,7,2016,3735
City Hotel,0,5,2016,7236
City Hotel,0,7,2016,4571
City Hotel,0,183,2016,5773
City Hotel,0,7,2016,1124
City Hotel,0,103,2016,7935
City Hotel,0,8,2016,781
City Hotel,0,34,2016,7893
City Hotel,0,207,2016,2267
City Hotel,0,117,2016,1392
City Hotel,0,79,2016,2139
City Hotel,0,190,2016,4027
City Hotel,0,225,2016,1942
City Hotel,0,5,2016,1208
City Hotel,0,1,2016,7201
City Hotel,0,84,2016,5051
City Hotel,0,160,2016,1262
City Hotel,0,171,2016,253
City Hotel,0,8,2016,6032
City Hotel,0,0,2016,7414
City Hotel,0,8,2016,6010
City Hotel,0,11,2016,7439
City Hotel,0,175,2016,7926
City Hotel,0,120,2016,6755
City Hotel,0,2,2016,4129
City Hotel,0,0,2016,7866
City Hotel,0,8,2016,7661
City Hotel,0,6,2016,7720
City Hotel,0,57,2016,1150
City Hotel,0,179,2016,3666
City Hotel,0,242,2016,3513
City Hotel,0,27,2016,6573
City Hotel,0,7,2016,3674
City Hotel,0,118,2016,1288
City Hotel,0,118,2016,4578
City Hotel,0,118,2016,2477
City Hotel,0,154,2016,7578
City Hotel,0,3,2016,5224
City Hotel,0,184,2016,3439
City Hotel,0,18,2016,5728
City Hotel,0,117,2016,1788
City Hotel,0,54,2016,4132
City Hotel,0,177,2016,7070
City Hotel,0,195,2016,6424
City Hotel,0,95,2016,2669
City Hotel,0,165,2016,5026
City Hotel,0,74,2016,4647
City Hotel,0,0,2016,855
City Hotel,0,8,2016,4462
City Hotel,0,95,2016,7635
City Hotel,0,95,2016,7942
City Hotel,0,0,2016,3794
City Hotel,0,165,2016,3695
City Hotel,0,3,2016,4826
City Hotel,0,3,2016,688
City Hotel,0,7,2016,2041
City Hotel,0,0,2016,6043
City Hotel,0,21,2016,6556
City Hotel,0,179,2016,4139
City Hotel,0,226,2016,1595
